TowNum|Tow_Firm|Tow_Firm_Address|Tow_Firm_Phone|Vehicle_State|Vehicle_Plate|Vehicle_Year|Make|Model|Color|Tow_From_Address|Date|Time|geom
324343|||860-296-5382|||2005|CHEVROLET|SUBRUBAN|BLACK|45 WEBSTER ST|7102016|356|(41.7447213673226, -72.6832869312763)
324345|METRO AUTOBODY & TOWING INC|722 WETHERSFIELD AV  HARTFORD CT 06114|860-947-3062|CT|397ZOD|2007|MAZDA|CX-9|BLU|ADELAIDE ST & CAMPFIELD AV|7102016|429|(41.7410377542944, -72.6825761505491)
324346|||860-947-3062|NY|GXW9229|2000|HONDA|ACCORD|BLACK|19 ALLEN PL|7102016|454|(41.7522625076932, -72.6837548832852)
324350|||860-947-3062|CT|JZR7572|1997|JEEP|WRANGLER|GOLD|1 MARKET ST|7102016|740|(41.7659563371232, -72.6715983153978)
324351|||860-947-3062|NY|CGS7464|2001|TOYOTA|RAV 4|SILVER|1 MARKET ST|7102016|744|(41.7659563371232, -72.6715983153978)
324349|||860-947-3062|CT|AA17914|2015|SUBARU|IMPREZA|GREY|1 MARKET ST|7102016|733|(41.7659563371232, -72.6715983153978)
324352|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|CT|5ANBX6|2000|VOLKSWAGEN|PASSAT|GREY|90 CHADWICK AV|7102016|828|(41.7599041663649, -72.7084804001242)
324358|||860-296-9663|CT|735XDO|2009|TOYOTA|PRIUS|GREEN|1 MARKET ST|7102016|1008|(41.7659563371232, -72.6715983153978)
324359|||860-296-9663|NY|GZZ2418|2016|HYUNDAI|ELANTRA|RED|35 WEST SERVICE RD|7102016|1017|(41.7839643365636, -72.6623792189809)
324360|||860-296-9663|CT|AE79665|2009|V W|JETTA|BLUE|35 WEST SERVICE RD|7102016|1020|(41.7839643365636, -72.6623792189809)
324361|RENO'S AUTO BODY|525 FRANKLIN AV. HARTFORD, CT 06114|860-296-1518|CT|314ZCU|2003|NISSAN|PATHFINDER|TAN|GRANBY ST & PLAINFIELD ST|7102016|1041|(41.7918231609727, -72.7053561136318)
324365|||860-296-1518|NY|EET9676|2004|HONDA|CIVIC|RED|90 WESTON ST|7102016|1414|(41.7872336264844, -72.663068523772)
324379|CAPITOL TOWING|181-211 WALNUT ST. HARTFORD, CT. 06120|860-293-2442|CT|847ZXY|2000|NISS|XTERRA|GRY|14 BROWN ST|7102016|1755|(41.7376795853707, -72.6723946848308)
324366|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|||2003|NISS|G35|WHITE|160 F D OATES AV|7102016|1706|(41.7830855223834, -72.6834823343611)
324370|||860-246-6871|MA|4VN524|2013|HONDA|ODYSSEY|GRAY|90 WESTON ST|7102016|1725|(41.7872336264844, -72.663068523772)
324368|||860-246-6871|CT|885HVT|2004|TYOTA|CAMRY|GRAY|90 WESTON ST|7102016|1719|(41.7872336264844, -72.663068523772)
324372|||860-246-6871|CT|443MJZ|2003|GMC|ENVOY|BLUE|90 WESTON ST|7102016|1731|(41.7872336264844, -72.663068523772)
324374|||860-246-6871|CT|841ULY|2012|HONDA|CIVIC|GRAY|709 WETHERSFIELD AV|7102016|1736|(41.736504106874, -72.6711582183894)
324367|||860-246-6871|CT|3ARTJ2|2015|TOYOTA|CAMRY|WHITE|90 WESTON ST|7102016|1715|(41.7872336264844, -72.663068523772)
324375|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|PA|JHK5862|2015|MAZDA|SW|BLK|280 TRUMBULL ST|7102016|1746|(41.7685491335073, -72.6751656197656)
324373|||860-246-6871|PA|TV55769|2015|MITSUBISHI|MIRAGE|PURPLE|90 WESTON ST|7102016|1733|(41.7872336264844, -72.663068523772)
324371|||860-246-6871|CT|AB34389|2007|MITSUBISHI|LANCER|YELLOW|90 WESTON ST|7102016|1728|(41.7872336264844, -72.663068523772)
324369|||860-246-6871|MA|3TR511|2003|HONDA|CIVIC|WHITE|90 WESTON ST|7102016|1721|(41.7872336264844, -72.663068523772)
324385|||860-296-8588|CT|3ANKG3|2005|CHRSYLER|PT CRUISER|GRAY|80 WESTON ST|7102016|2017|(41.7859514657497, -72.6634453620485)
324384|||860-296-8588|CT|KPVMI|2010|HYUNDAI|ELANTRA|BLACK|80 WESTON ST|7102016|1828|(41.7859514657497, -72.6634453620485)
324389|||860-947-3062|CT|6APAF2|1998|ACURA|INTEGRA GS|GREEN|76 WEBSTER ST|7112016|340|(41.7455708719093, -72.6828317709739)
324341|CAPITOL TOWING|181-211 WALNUT ST. HARTFORD, CT. 06120|860-293-2442|CT|319ZBT|2004|TOYOTA|SIENNA|GRY|NEW BRITAIN AV & NEWINGTON AV|7102016|210|(41.7331793875851, -72.7062106047726)
324340|D & L TOWING|181 PANE RD. NEWINGTON CT. 06111|860-677-7771|CT|943ZWG|2008|HONDA|ACCORD|BLACK|3281 MAIN ST|7102016|208|(41.7961192599885, -72.6636043340129)
324342|CORONA'S AUTO PARTS,INC.|608 WETHERSFIELD AV. HARTFORD CT. 06114|860-296-5382|CT|AA24175|2004|FORD|MUSTANG|WHI|1200 PARK ST|7102016|214|(41.7590018445997, -72.6990862501806)
324347|||860-947-3062|CT|AC26417|2007|HONDA|CIVIC|BLUE|857 ASYLUM AV|7102016|613|(41.7699873420617, -72.6931414373361)
324353|||860-296-9663|CT|2891CK|1998|FORD|RANGER|BROWN|61 SAVITT WAY|7102016|901|(41.7802067780383, -72.6692293864715)
324354|||860-296-9663|TX|GRR1687|2016|JEEP|COMPASS|GREY|1 MARKET ST|7102016|905|(41.7659563371232, -72.6715983153978)
324357|||860-296-9663|CT|2AHKW7|2003|MITSUBICHI|LANCER|SILVER|1 MARKET ST|7102016|919|(41.7659563371232, -72.6715983153978)
324356|||860-296-9663|RI|922566|2005|TOYOTA|RAV 4|SILVER|1000 MAIN ST|7102016|914|(41.7690386430371, -72.6727834627171)
324355|||860-296-9663|CT|358ZV5|2008|VOLKS WAGE|GOLF|BLACK|1 MARKET ST|7102016|910|(41.7659563371232, -72.6715983153978)
324387|||860-947-3062|CT|AE95238|2003|CHEVROLET|ASTRO VAN|BLUE|156 FAIRFIELD AV|7112016|321|(41.7373137250215, -72.6926279908153)
324388|||860-947-3062|CT|AC4562|2013|NISSAN|SENTRA|WHITE|114 HUYSHOPE AV|7112016|333|(41.7560734187816, -72.6647076965941)
324363|||860-296-1518|FL|GIEU91|2016|TOYOTA|CAMRY|SILVER|90 WESTON ST|7102016|1120|(41.7872336264844, -72.663068523772)
324362|||860-296-1518|NH|HCL2120|2016|DODGE|DART|GREEN|160 WASHINGTON ST|7102016|1058|(41.7577264227295, -72.6823088072599)
324364|||860-296-1518|CT|XNA524|0|FORD|TRANSIT CO|WHITE|90 WESTON ST|7102016|1128|(41.7872336264844, -72.663068523772)
324391|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|CT|240ZUJ|2013|NISSAN|PATHFINDER|GRAY|COLEBROOK ST & LYME ST|7112016|854|(41.7945027701106, -72.7033482613531)
324392|RENO'S AUTO BODY|525 FRANKLIN AV. HARTFORD, CT 06114|860-296-1518|CT|315YAW|1997|HONDA|ACCORD|RED|23 BENTON ST|7112016|952|(41.7474573530806, -72.6747010468138)
324394|||860-246-6871|CT|AF20812|2013|HONDA|ACCORD|WHITE|100 WELLS ST|7112016|1329|(41.7636161272301, -72.6755767099806)
324396|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|CT|AB73407|2002|ACURA|RL|BLACK|MAIN ST & MORGAN ST|7112016|1540|(41.7700503358911, -72.6736002568873)
324399|CAPITOL TOWING|181-211 WALNUT ST. HARTFORD, CT. 06120|860-293-2442|TN|V3516R|2003|PONTIAC|BONNEVILLE|BLACK|27 MORRIS ST|7112016|1751|(41.7527512814249, -72.6753411752704)
324400|CORONA'S AUTO PARTS,INC.|608 WETHERSFIELD AV. HARTFORD CT. 06114|860-296-5382|CT|AC47723|2003|SUBARU|LEGACY|GREEN|99 BOND ST|7112016|1818|(41.7440270300933, -72.6777227723814)
324401|FRIENDLY AUTO BODY & TOWING|99 MEADOW ST.  HARTFORD, CT. 06114|860-296-8588|CT|AC47461|2003|HONDA|ACCORD EX|BLUE|TAYLOR DR & JOHNSON TER|7112016|1827|(41.7947382926726, -72.6781240444292)
324402|||860-296-8588|CT|9ASKL6|2002|MAZDA|626|WHITE|1 UNION PL|7112016|2053|(41.7688810745031, -72.6815900817798)
324403|METRO AUTOBODY & TOWING INC|722 WETHERSFIELD AV  HARTFORD CT 06114|860-947-3062|CT|497LEB|1999|BUICK|PARK AVENU|GREEN|205 BARBOUR ST|7112016|2322|(41.7910391110361, -72.6781316074672)
324405|RENO'S AUTO BODY|525 FRANKLIN AV. HARTFORD, CT 06114|860-296-1518|CT|AA22809|2005|HYUNDAI|ELANTRA|UNK|NEW BRITAIN AV & NEWINGTON AV|7112016|2357|(41.7331793875851, -72.7062106047726)
324404|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|CT|2ANMH5|2005|INFINITI|G35 AWD|GRAY|NEW BRITAIN AV & NEWINGTON AV|7112016|2349|(41.7331793875851, -72.7062106047726)
324406|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|CT|4AVEV4|2000|MERCEDES|S430|BLACK|43 BLUE HILLS AV|7122016|44|(41.7845202607802, -72.6986036204102)
324408|BENTON AUTO BODY|155 FRANKLIN AV. HARTFORD, CT 06114|860-246-7771|||2011|SUBARU|OUTBACK|WHITE|611 MAPLE AV|7122016|56|(41.7439537969557, -72.6825480727351)
324407|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|||2001|TOYOTA|CAMRY SOLA|GRAY|43 BLUE HILLS AV|7122016|46|(41.7845202607802, -72.6986036204102)
324411|||860-246-7771|CT|AA41822|2015|HONDA|ACCORD LX|GRAY|600 ASYLUM AV|7122016|415|(41.7685380296298, -72.6844749687665)
324409|||860-246-7771|||2003|FORD|EXPLORER|BLACK|56 ARBOR ST|7122016|407|(41.7593597612806, -72.7032913009794)
324410|||860-246-7771|CT|AA46999|2007|HONDAOLET|ACCORD SE|SILVER|152 COLLINS ST|7122016|410|(41.7729238051131, -72.6892714384581)
324414|CORONA'S AUTO PARTS,INC.|608 WETHERSFIELD AV. HARTFORD CT. 06114|860-296-5382|CT|AC13098|2006|HYUNDAI|ELANTRA|BLACK|FARMINGTON AV & PROSPECT AV|7122016|708|(41.7656083805084, -72.7161308800096)
324415|FRIENDLY AUTO BODY & TOWING|99 MEADOW ST.  HARTFORD, CT. 06114|860-296-8588|CT|4AAXH2|2012|CHRYSLER|200 LX|GRAY|FARMINGTON AV & PROSPECT AV|7122016|713|(41.7656083805084, -72.7161308800096)
324416|||860-296-8588|MA|4WME70|2004|INFINITY|G35|GREY|173 ASHLEY ST|7122016|920|(41.7748647629071, -72.6947121940964)
324468|BENTON AUTO BODY|155 FRANKLIN AV. HARTFORD, CT 06114|860-246-7771|||1999|TOYOTA|RAV4|RED|40 LIBERTY ST|7132016|1820|(41.7754136461705, -72.6851197970823)
324469|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|||1986|GMC|G3500|TAN/BROWN|MAIN ST & SAINT MONICA AV|7132016|1832|(41.8002736946702, -72.6614639888616)
324470|CAPITOL TOWING|181-211 WALNUT ST. HARTFORD, CT. 06120|860-293-2442|VT|FMH442|1997|NISSAN|MAXIMA|BLUE|242 MARTIN ST|7132016|1839|(41.7920895699977, -72.6788145968264)
324412|CAPITOL TOWING|181-211 WALNUT ST. HARTFORD, CT. 06120|860-293-2442|CT|AC42561|2001|NISSAN|MAXIMA|BLACK|CAPITOL AV & FLOWER ST|7122016|441|(41.7639009650262, -72.6879029630628)
324417|METRO AUTOBODY & TOWING INC|722 WETHERSFIELD AV  HARTFORD CT 06114|860-947-3062|CT|567YJH|2002|MITS|MONTERO|BLU|150 BARKER ST|7122016|940|(41.7430474323095, -72.6798645199804)
324419|RENO'S AUTO BODY|525 FRANKLIN AV. HARTFORD, CT 06114|860-296-1518|CT|213PDJ|1998|DODGE|DURANGO|BLK|150 BARKER ST|7122016|1001|(41.7430474323095, -72.6798645199804)
324418|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|CT|740ZWX|2003|VW|JETTA|BLUE|150 BARKER ST|7122016|959|(41.7430474323095, -72.6798645199804)
324424|BENTON AUTO BODY|155 FRANKLIN AV. HARTFORD, CT 06114|860-246-7771|CT|AD76486|2016|NISS|ALTIMA|BLK|397 GRANBY ST|7122016|1325|(41.7992563971845, -72.7068221355622)
324439|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|||2015|TAOI|TAOTAO|BLU|69 JAMES ST|7122016|2027|(41.7591299146065, -72.712127360471)
324420|||860-296-1518|||2003|FORD|E450|WHITE|817 ALBANY AV|7122016|1036|(41.7796110600167, -72.6903080068693)
324422|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|CT|238WWD|2014|TOYT|AVALON|WHITE|1077 MAPLE AV|7122016|1131|(41.7294815792881, -72.6900882307603)
324421|||860-296-1518|CT|807XWD|2014|SUBARA|OUTBACK|GREEN|277 WETHERSFIELD AV|7122016|1105|(41.7482088888863, -72.6738403983519)
324423|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|CT|AD45395|1996|VOLVO|850|GRY|2 LINDEN PL|7122016|1208|(41.7614783961028, -72.6747495421606)
324425|||860-246-7771|CT|4AUKW1|2006|MERCEDES|C280|BLACK|777 MAIN ST|7122016|1355|(41.7659532245849, -72.6736795082042)
324426|CAPITOL TOWING|181-211 WALNUT ST. HARTFORD, CT. 06120|860-293-2442|CT|AC24832|2000|HONDA|CIVC|BLU|69 GRANDVIEW TER|7122016|1517|(41.7414947845002, -72.6914094340767)
324427|||860-293-2442|CT|9ADTM5|2005|HONDA|CRV|GRAY|277 WETHERSFIELD AV|7122016|1615|(41.7482088888863, -72.6738403983519)
324428|||860-293-2442|CT|AD45082|1998|DODGE|RAM|BLACK|37 HUNTINGTON ST|7122016|1624|(41.7716674242256, -72.6916694348706)
324430|CORONA'S AUTO PARTS,INC.|608 WETHERSFIELD AV. HARTFORD CT. 06114|860-296-5382|MA|3XA655|2010|HOND|ACCORD|GRY|ALBANY AV & HOMESTEAD AV|7122016|1715|(41.7843022803432, -72.703017437766)
324440|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|MA|937XR9|1994|TOYOTA|CAMRY|GREEN|164 BOND ST|7132016|11|(41.7439251590214, -72.6803519082601)
324443|CORONA'S AUTO PARTS,INC.|608 WETHERSFIELD AV. HARTFORD CT. 06114|860-296-5382|||1999|HONDA|CRV|SILVER|135 BROAD ST|7132016|224|(41.7674992352773, -72.6865821467977)
324448|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|CT|AB12651|2008|FORD|F350|BLACK|CHAPEL ST SOUTH & HIGH ST|7132016|947|(41.7708577214231, -72.6791093075491)
324442|CAPITOL TOWING|181-211 WALNUT ST. HARTFORD, CT. 06120|860-293-2442|CT|2APAE1|2005|VOLVO|VC70|BLACK|286 ENFIELD ST|7132016|145|(41.790117583359, -72.6828171471078)
324441|BENTON AUTO BODY|155 FRANKLIN AV. HARTFORD, CT 06114|860-246-7771|CT|322DZZ|2013|FORD|ECP|BLK|60 BENTON ST|7132016|123|(41.7474193046422, -72.6763812968547)
324444|FRIENDLY AUTO BODY & TOWING|99 MEADOW ST.  HARTFORD, CT. 06114|860-296-8588|CT|3ADVM1|2016|SUBARU|LEGACY|RED|1 MC LEAN ST|7132016|827|(41.7344083556931, -72.6734164067152)
324449|RENO'S AUTO BODY|525 FRANKLIN AV. HARTFORD, CT 06114|860-296-1518|CT|ORDER|2006|ACURA|3.2|BLACK|CHAPEL ST SOUTH & HIGH ST|7132016|947|(41.7708577214231, -72.6791093075491)
324447|METRO AUTOBODY & TOWING INC|722 WETHERSFIELD AV  HARTFORD CT 06114|860-947-3062|||0|AERO|50|BLUE|1 TOWER AV|7132016|931|(41.7643688122256, -72.6729470495134)
324450|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|CT|612HFD|0|FORD|CROWN|WHITE|253 HIGH ST|7132016|1043|(41.7724354537278, -72.6780354428668)
324446|FRIENDLY AUTO BODY & TOWING|99 MEADOW ST.  HARTFORD, CT. 06114|860-296-8588|CT|271ZPX|1989|DODGE|DYNASTY|TAN|304 FREEMAN ST|7132016|912|(41.7311905655022, -72.7013458379605)
324445|||860-296-8588|CT|AA22449|1997|HONDA|ACCORD|TAN|135 BROAD ST|7132016|854|(41.7674992352773, -72.6865821467977)
324454|CORONA'S AUTO PARTS,INC.|608 WETHERSFIELD AV. HARTFORD CT. 06114|860-296-5382|CT|AE84037|2010|NISSAN|CUBE|GREY|191 MORNINGSIDE ST WEST|7132016|1129|(41.8064627032511, -72.704498807198)
324452|BENTON AUTO BODY|155 FRANKLIN AV. HARTFORD, CT 06114|860-246-7771|CT|2ASMV5|2012|MAZDA|3I|GREY|27 IMLAY ST|7132016|1105|(41.7653827020966, -72.6960019798879)
324451|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|CT|AD12650|1999|LEXUS|ES300|WHITE|56 ROWE AV|7132016|1054|(41.7581400751292, -72.7130409894998)
324453|CAPITOL TOWING|181-211 WALNUT ST. HARTFORD, CT. 06120|860-293-2442|CT|3AVTL9|2001|CHRYSLER|SEBRING|GREY|115 HAROLD ST|7132016|1125|(41.8041786251162, -72.7007236284269)
324459|METRO AUTOBODY & TOWING INC|722 WETHERSFIELD AV  HARTFORD CT 06114|860-947-3062|||1998|HONDA|ACCORD|WHITE|167 WHITE ST|7132016|1315|(41.7348166940358, -72.6936944221825)
324431|FRIENDLY AUTO BODY & TOWING|99 MEADOW ST.  HARTFORD, CT. 06114|860-296-8588|CT|413TEE|2001|JAGUAR|S-TYPE|BLUE|WARD ST & WOLCOTT ST|7122016|1747|(41.7561943180996, -72.6851004549072)
324432|METRO AUTOBODY & TOWING INC|722 WETHERSFIELD AV  HARTFORD CT 06114|860-947-3062|VA|WSD3166|2001|NISSAN|4DR|BLUE|WARD ST & WOLCOTT ST|7122016|1749|(41.7561943180996, -72.6851004549072)
324435|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|||2005|AUDI|A4|TAN|CAPITOL AV & FOREST ST|7122016|1809|(41.7614253213553, -72.7012421988729)
324436|||860-296-9663|CT|AF22406|2016|TOYOTA|RAV4|BLACK|298 SIGOURNEY ST|7122016|1807|(41.7756414345959, -72.6920364082771)
324437|RENO'S AUTO BODY|525 FRANKLIN AV. HARTFORD, CT 06114|860-296-1518|CT|221ZBA|2008|FORD|TAURUS|BLK|BARBOUR ST & JUDSON ST|7122016|1839|(41.7890201874898, -72.6784913621862)
324438|||860-296-1518|||1999|SAAB|93|BLACK|61 OAKLAND TER|7122016|1914|(41.7802274622801, -72.6954334021597)
324460|RENO'S AUTO BODY|525 FRANKLIN AV. HARTFORD, CT 06114|860-296-1518|CT|930551|2014|YAMAHA|YZFR1|GREY|111 MANCHESTER ST|7132016|1353|(41.7991480346873, -72.7003533837542)
324458|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|||2000|TAN|NISSAN|MAX|89 KIBBE ST|7132016|1308|(41.7534044534972, -72.712854663547)
324457|||860-296-5382|CT|6AHVG7|2001|HONDA|ACCORD|BLACK|40 VERNON ST|7132016|1224|(41.751451312852, -72.686380445699)
324461|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|||2012|AUDI|Q5|GREY|HARBISON AV & HILLSIDE AV|7132016|1418|(41.7518105203666, -72.6976821271308)
324471|||860-293-2442|CT|AE95944|2001|MERCURY|SABLE|RED|69 JAMES ST|7132016|1907|(41.7591299146065, -72.712127360471)
324467|||860-233-7079|||2006|BMW|330I|BLACK|11 ANNAWAN ST|7132016|1712|(41.7502024967189, -72.6745402712872)
324472|CORONA'S AUTO PARTS,INC.|608 WETHERSFIELD AV. HARTFORD CT. 06114|860-296-5382|CT|AA85058|2008|MERCEDES|C300|BLACK|SCHOOL ST & WASHINGTON ST|7132016|2029|(41.7477103927479, -72.6833596765394)
324464|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|CT|AC78093|2007|TOYOTA|SIENNA|BLUE|GREENFIELD ST & WOODLAND ST|7132016|1534|(41.7845251181704, -72.695184401894)
324462|||860-246-6871|CT|AD18508|2015|CHEVY|MALIBU|TAN|1680 MAIN ST|7132016|1459|(41.7773964872681, -72.6762665617705)
324466|||860-233-7079|||2002|SUBARU|IMPREZA|BLACK|11 ANNAWAN ST|7132016|1706|(41.7502024967189, -72.6745402712872)
324465|||860-233-7079|CT|4AEND9|2010|LEXUS|HS250|WHITE|100 WELLS ST|7132016|1702|(41.7636161272301, -72.6755767099806)
324476|||860-296-8588|CT|813UOW|2009|HONDA|ACCORD|BLACK|967 ASYLUM AV|7142016|47|(41.7709161328927, -72.697277210001)
324474|||860-296-8588|CT|AC84326|1999|ACURA|23CL|BLACK|530 WETHERSFIELD AV|7142016|43|(41.7414777826, -72.671963072792)
324479|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|CT|900ZWR|2011|INFIN|G25|GRY|SOUTH ST & WETHERSFIELD AV|7142016|100|(41.7360719888075, -72.6707759856636)
324477|||860-296-8588|NJ|L80GRV|2016|ACURA|TLX|BLACK|967 ASYLUM AV|7142016|49|(41.7709161328927, -72.697277210001)
324478|METRO AUTOBODY & TOWING INC|722 WETHERSFIELD AV  HARTFORD CT 06114|860-947-3062|CT|908MAY|2006|HONDA|CIVIC|WHI|SOUTH ST & WETHERSFIELD AV|7142016|56|(41.7360719888075, -72.6707759856636)
324473|FRIENDLY AUTO BODY & TOWING|99 MEADOW ST.  HARTFORD, CT. 06114|860-296-8588|||1997|FORD|EXPLORER|RED|359 NEW PARK AV|7142016|32|(41.7463177961759, -72.714147766708)
324480|RENO'S AUTO BODY|525 FRANKLIN AV. HARTFORD, CT 06114|860-296-1518|CT|AB85898|2014|GMC|TERRAIN|BLK|30 JAMES ST|7142016|104|(41.758041277857, -72.711687564488)
324481|||860-296-1518|ME|5201UY|2015|HYUNDAI|SONATA|BLUE|1429 PARK ST|7142016|344|(41.7573887074393, -72.7023130265846)
324483|||860-296-1518|||1994|CHEVROLET|1500|GRN|125 WESTON ST|7142016|511|(41.789735343898, -72.6625806326514)
324484|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|CT|125YOF|2004|TOYOT|CAMRY LE|TAN|NEW BRITAIN AV & NEWINGTON AV|7142016|615|(41.7331793875851, -72.7062106047726)
324490|CAPITOL TOWING|181-211 WALNUT ST. HARTFORD, CT. 06120|860-293-2442|CT|AA73092|2004|VOLVO|XC90|GREEN|31 ELMER ST|7142016|854|(41.7856214233326, -72.6756700037007)
324488|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|CT|AA47623|2004|HONDA|ACCORD|SILVER|65 DEERFIELD AV|7142016|816|(41.7839672501245, -72.6925760470366)
324489|BENTON AUTO BODY|155 FRANKLIN AV. HARTFORD, CT 06114|860-246-7771|CT|AC84740|2003|DODGE|NEON|GRAY|COLUMBUS BLVD & SHELDON ST|7142016|840|(41.7610087368586, -72.6703860930609)
324491|CROSS COUNTRY AUTO|585 WINDOSR ST. HARTFORD, CT 06120|860-296-2826|||2001|KIA|OPTIMA|RED|900 GARDEN ST|7142016|1014|(41.7964993720556, -72.6786815330958)
324492|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|CT|753XWM|1996|HONDA|ACCORD|GRAY|179 AFFLECK ST|7142016|1021|(41.7572269681163, -72.6895070282789)
324495|FRIENDLY AUTO BODY & TOWING|99 MEADOW ST.  HARTFORD, CT. 06114|860-296-8588|CT|AC87611J|2015|NISSAN|ROGUE SELE|BLACK|WESTON ST & JENNINGS RD|7142016|1252|(41.7889403737216, -72.6622170084225)
324494|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|||1994|CHEVY|S10|GREEN|2495 MAIN ST|7142016|1242|(41.7883839355967, -72.6729086871826)
324496|METRO AUTOBODY & TOWING INC|722 WETHERSFIELD AV  HARTFORD CT 06114|860-947-3062|CT|AB98687|2016|NISSAN|ROGUE|BLACK|WESTON ST & JENNINGS RD|7142016|1252|(41.7889403737216, -72.6622170084225)
324497|CORONA'S AUTO PARTS,INC.|608 WETHERSFIELD AV. HARTFORD CT. 06114|860-296-5382|||1997|CADILLAC|CATERA|BLACK|92 HENRY ST|7142016|1314|(41.7407490410915, -72.6887495572728)
324499|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|||2007|INTERNATIO|4300V|YELLOW|395 LYME ST|7142016|1354|(41.8039431248457, -72.7044265674034)
324500|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|||2013|CHEVY|TAHOE|BLK/WHT|HILLSIDE AV & WILSON ST|7142016|1527|(41.7492242185187, -72.6980226389077)
324501|CENTRAL AUTO & TRANSPORT, LLC|195 MAXIM RD. HARTFORD, CT 06114|860-246-7616|CT|AA22673|2014|KIA|FORTE|MAROON|62 MADISON ST|7142016|1725|(41.7546049067382, -72.6856372562241)
324502|CENTRAL GARAGE|36 BOND ST. HARTFORD,CT 06114|860-296-1426|||1998|HONDA|ACCORD|RED|19 EAST EUCLID ST|7142016|1757|(41.8059453873678, -72.6945803139033)
324503|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|CT|AA24885|1999|PONTIAC|MONTANA|GRAY|40 JENNINGS RD|7142016|1801|(41.7867114088289, -72.6544344803798)
324487|CENTRAL GARAGE|36 BOND ST. HARTFORD,CT 06114|860-296-1426|NY|FZS3546|2002|CHEVY|TRAIL BLAZ|BLACK|25 SIGOURNEY ST|7142016|741|(41.7628613780691, -72.6942856133629)
324486|CENTRAL AUTO & TRANSPORT, LLC|195 MAXIM RD. HARTFORD, CT 06114|860-246-7616|CT|AB71644|2011|TOYOTA|SIENNA XLE|GOLD|25 SIGOURNEY ST|7142016|737|(41.7628613780691, -72.6942856133629)
324493|CORONA'S AUTO PARTS,INC.|608 WETHERSFIELD AV. HARTFORD CT. 06114|860-296-5382|||1998|BUICK|REGAL LS|RED|198 JEFFERSON ST|7142016|1130|(41.7555348106275, -72.6837518846468)
324504|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|CT|AE95113|1997|HONDA|ACCORD EX|GREEN|KENEY PK-VINE ST GATE|7142016|1851|
